Comment,Sentiment
"with the transition to ORM all we should care of is the real identifiers of this class, which is id ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Â that's considered to be not true. Since we(at least I don't) do not know (yet?), which operations will be performed on entities, we cannot tell, what we have to compare. Namely, we have to know first, whether these entities will be processed also with unset id when stored in collections, if so, then comparing just ids spells crazy results. Usually it's recommended to compare some unique business id instead of or along with db ID. See Hibernate recommendation related to id generation / object identity.  Ok, I'll regenerate equals&hashcode using these two fields.  Note: this syntax is Java7 syntax, with direct field access, allowing comparing classes with their descendants (the last thing is necessary due to hibernate design).",Negative
"This line ought to use the variable to say: 'token' => ""A token previously acquired with $action"",",Neutral
"Yes, this is correct! The error was introduced by bbc94edb9a91b27910d43610db9994df10dd99e1",Neutral
please also mention that it builds the overriding/overridden method lists inside the JMethod instances,Neutral
Can I call GetMatrix w/out having called SetDataFrameObject? Add a bried usage description here.,Neutral
"This conditional is always true, so it should be removed as confusing.",Negative
"s/exit/continue/  Exiting the loop doesn't do a final update of v. The write to conflict with this read must happen during the setup for a subsequent iteration.   This one does bother me. To be clear, what's going on is:  v = a[0] go func() { x = v }() v = a[1] go func() { y = v }()  There is no race involving the second goroutine, since its read is guaranteed to happen after the write of v = a[1]. The race is between the x = v and the v = a[1]. I don't understand why the race detector does not detect that misordering 100% of the time. I filed #10589 about this. At least this fixes the build so that we can detect future breakages while Dmitriy thinks about this one.",Negative
"Well I need a way to tell whether the newestConfiguration is enabled, since the 0 returned by defaultConfiguration() does not mean that, instead it means there are no configurations at all. How else do you suggest I could expose it?",Neutral
"Note that this means envp is empty, while you fill in LD_LIBRARY_PATH, PATH, and TMPDIR in the gomobile code.  I'm not sure how to get the environment or if it's even necessary. (All the Go environment functions in runtime assume that Go has already been somewhat initialized.)",Neutral
use macro VKEY_FEATURES_INODE_QUOTA and VKEY_FEATURES_QUOTA,Neutral
"I wonder if eventually we should put these in the file table as well :)  Not in this change, though.",Neutral
"Patch Set 1: Looks good to me, but someone else must approve  (2 inline comments)  LGTM with a couple of small optional suggestions.  I agree that using more realistic sites to consume memory would be nice, but I think getting something up and running soon would be valuable as well.",Neutral
"Hmm, I still don't like these ternery operators used as statements, I would prefer using an if statement",Negative
"the method does not what the name says. It should just be named ""updateCommitButtons"" and take a boolean. So you can use this in another place too.",Negative
"I don`t think that this could really happened. Because ptlrpc has single thread for rq_set, that means only one ptlrpc_check_set() could happened for a request. And ptl_send_rpc could not race with after_reply.",Negative
This is not following the style for the other source files,Negative
"packet-s7comm.c:2550:23: error: unused parameter 'data' [-Werror,-Wunused-parameter]                 void *data)  (use _U_ to set unused parameter)",Neutral
"FYI this probably doesn't always work. Booleans are stored as CHAR(1) with value Y for true and N for false. Not every JDBC driver out is going to grok this as a boolean value. It would be safer to use ""Y"".equals(rs.getString()) in code such as this.  Can't this statement also be written as an UPDATE:    UPDATE accounts SET reverse_patch_set_order = 'Y'   WHERE display_patch_sets_in_reverse_order = 'Y';    UPDATE accounts SET show_username_in_review_category = 'Y'   WHERE display_person_name_in_review_category = 'Y';  This should be much faster to process, and every SQL server we support will grok those two small statements. And it avoids the problem with boolean conversion.",Negative
Is it possible to put this init function inside the nehalem romstage ? Or are there any problems,Neutral
Because they need some more tweaking to supports booth modes: standalone and in tree?,Neutral
"Also here, not MX/RX but instead   {..., 4, 6, V, { VR }, ...}  compare with ""BETADIST"" and ""BETAINV"".",Neutral
"This will add an new <input name=""ajax""> everytime I change the switch. Please add the code to make sure only one is appended.",Neutral
"Please use import for java.util.Arrays, instead using explicitly here.",Neutral
This file now has Windows line endings.  @Jan: Could you verify that you have core.autocrlf=input configured in your Tycho repository clone?,Neutral
"Why this special case? It did not exist before and all it callers seem to take it from a tvb (except for a hard-coded 2000 in EnhancedAlarmMessage, which seems wrong too as the length is not checked there?)",Negative
